taxid,parent,taxonomic_rank,scientific_name
34839,10151,species,Chinchilla lanigera
10145,10139,genus,Galea
135489,2777416,species,Ranoidea subglandulosa
2593402,2593401,species,Nesorohyla kanaima
2632097,337697,no rank,unclassified Spatuloricaria
317334,318255,species,Aplastodiscus leucopygius
159330,9434,species,Myotis muricola
67539,67538,species,Couesius plumbeus
148074,148060,species,Vampyrum spectrum
1217982,2643355,species,Phyzelaphryne sp. 1b AF-2012
153158,68515,genus,Nannobrachium
246414,109961,species,Limnonectes kadarsani
95133,2777416,species,Ranoidea gracilenta
51250,43530,species,Neobatrachus sudelli
326191,47563,species,Leptodactylus leptodactyloides
448761,449102,species,Pristimantis melanogaster
409994,1489837,family,Stylephoridae
681265,8370,species,Litoria prora
3349691,3349690,species,Nilgiritragus hylocrius
356208,8428,species,Gastrophryne elegans
88864,88857,species,Gymnophthalmus leucomystax
159326,9434,species,Myotis hasseltii
155037,155036,genus,Myzopoda
34876,9850,subfamily,Hydropotinae
337720,55153,subfamily,Ratufinae
326185,47563,species,Leptodactylus diedrus
508490,2609368,species,Rhombophryne sp. 5 KCW-2008
73823,73822,species,Tetracerus quadricornis
1489907,1489904,order,Carangiformes
74367,31141,species,Ptyas korros
317390,317389,species,Ptychohyla hypomykter
526172,507701,species,Nymphargus wileyi
658919,658918,species,Merganetta armata
262111,9642,subspecies,Ursus thibetanus ussuricus
2603868,186994,genus,Macronycteris
258957,258956,species,Scotomanes ornatus
372310,8930,genus,Patagioenas
745260,745259,species,Phrynobatrachus calcaratus A
326183,47563,species,Leptodactylus discodactylus
350003,449102,species,Pristimantis croceoinguinis
448803,449102,species,Pristimantis parvillus
30521,9903,species,Bos grunniens
181537,10145,species,Galea spixii
27716,2743744,genus,Tinca
317339,374069,species,Dendropsophus pelidna
318325,2023954,species,Boana lemai
377300,2626156,species,Phrynopus sp. AMNH A165108
317402,374063,genus,Triprion
681278,95142,species,Nyctimystes zweifeli
148086,148075,species,Chrotopterus auritus
106347,247997,species,Saccostomus sp.
8157,1489907,family,Carangidae
419648,165820,genus,Hylophorbus
68438,68437,species,Scaphiophryne gottlebei
3371530,2697829,species,Callimedusa atelopoides
648140,30994,genus,Pareiodon
350019,449102,species,Pristimantis savagei
238655,238654,species,Ageneiosus ucayalensis
95134,8370,species,Litoria lesueurii
417378,242054,subspecies,Gloydius blomhoffii blomhoffii
43308,28695,species,Cepphus carbo
681237,2777416,species,Ranoidea cyclorhynchus
2720497,2023954,species,Boana nympha
8252,1489904,order,Pleuronectiformes
318310,374069,species,Dendropsophus brevifrons
374081,374063,genus,Ecnomiohyla
37040,37038,species,Gavia stellata
318343,374069,species,Dendropsophus seniculus
37176,37175,species,Ovibos moschatus
48752,48750,species,Platanista minor
187107,8930,genus,Chalcophaps
1150208,380995,species,Leiarius marmoratus
174789,174747,species,Ecpleopus gaudichaudii
384849,507707,species,Silverstoneia nubicola
227184,227183,species,Rynchops niger
507631,2483034,species,Leucostethus argyrogaster
152790,127010,species,Fejervarya iskandari
448919,449102,species,Pristimantis toftae
336077,8370,species,Litoria nasuta
887480,109961,species,Limnonectes taylori
318354,374066,species,Bokermannohyla aff. pseudopseudis CFBH 5642
448645,449102,species,Pristimantis erythropleura
349997,449102,species,Pristimantis altamazonicus
109480,9434,species,Myotis emarginatus
238684,30994,genus,Henonemus
448512,448509,species,Eleutherodactylus inoptatus
327716,449102,species,Pristimantis sagittulus
448510,448509,species,Eleutherodactylus chlorophenax
1124212,449102,species,Pristimantis aff. cruentus BOLD:ABA0223
1150234,1150232,species,Megalonema platanum
797091,109961,no rank,Limnonectes kuhlii species complex
462319,979184,species,Liuixalus romeri
117605,9432,species,Miniopterus australis
29083,9702,genus,Arctocephalus
503161,503160,species,Planiloricaria cryptodon
384860,2483034,species,Leucostethus fraterdanieli
57069,37038,species,Gavia arctica
993673,152498,species,Osteocephalus alboguttatus
34883,9702,genus,Callorhinus
689646,689645,species,Clupeoides borneensis
2743711,2743709,subfamily,Danioninae
430564,75333,species,Acheilognathus intermedia
105147,42407,species,Neotoma cinerea
111202,111201,species,Cassida piperata
797101,797091,species,Limnonectes cf. kuhlii 'lineage 15'
572313,9434,species,Myotis phanluongi
317338,374065,species,Hyloscirtus palmeri
187129,8930,genus,Otidiphaps
481522,356317,species,Paratelmatobius aff. cardosoi LL-2007
415933,9434,species,Myotis altarium
371701,374069,species,Dendropsophus minusculus
711060,711059,species,Epictia tenella
341696,341695,species,Oreocryptophis porphyraceus
238106,479886,species,Anomaloglossus baeobatrachus
448861,449102,species,Pristimantis rhodoplichus
711064,711059,species,Epictia magnamaculata
444152,8930,genus,Uropelia
228417,85104,species,Burhinus senegalensis
8860,8859,species,Chloephaga melanoptera
38066,378855,subfamily,Alouattinae
159322,9434,species,Myotis albescens
384893,479886,species,Anomaloglossus tepuyensis
508495,2641922,species,Stumpffia sp. 17 KCW-2008
409029,409028,species,Glyphonycteris sylvestris
159333,9434,species,Myotis ruber
101278,3030685,species,Xanthonycticebus pygmaeus
37186,37184,species,Hippotragus equinus
39405,2777416,species,Ranoidea gilleni
445562,47563,species,Leptodactylus podicipinus
448888,449102,species,Pristimantis shrevei
279987,374065,species,Hyloscirtus armatus
30867,1489907,family,Rachycentridae
372313,372310,species,Patagioenas speciosa
124745,233861,species,Corynorhinus townsendii
8874,8870,species,Dendrocygna bicolor
34885,9702,genus,Eumetopias
318315,374066,species,Bokermannohyla martinsi
681233,8370,species,Litoria cf. nigropunctata SD-2009
448895,449102,species,Pristimantis skydmainos
526165,507701,species,Nymphargus griffithsi
2720498,2023954,species,Boana pellucens
564712,425647,species,Onychoprion anaethetus
40228,9416,species,Artibeus obscurus
508499,2641922,species,Stumpffia sp. 5 KCW-2008
10010,1963757,family,Geomyidae
164615,164614,species,Xenomys nelsoni
356585,1331793,species,Panopa carvalhoi
448947,449102,species,Pristimantis walkeri
448703,449102,species,Pristimantis inusitatus
373250,316162,species,Nematalosa japonica
425648,425647,species,Onychoprion fuscatus
1489845,8043,suborder,Gadoidei
481524,356317,species,Paratelmatobius gaigeae
28699,28684,species,Aethia psittacula
503146,503145,species,Hemiodontichthys acipenserinus
350006,449102,species,Pristimantis eriphus
1260078,1260075,species,Phymaturus sp. 11 MM-2012
80788,75333,species,Acheilognathus tonkinensis
115681,8930,genus,Phapitreron
797103,797091,species,Limnonectes cf. kuhlii 'lineage 17'
115694,8930,genus,Phaps
80785,78079,subspecies,Acheilognathus tabira ssp. (a) MO-2000
349999,449102,species,Pristimantis bogotensis
1489906,1489904,order,Istiophoriformes
318385,317389,species,Ptychohyla euthysanota
508473,2626629,species,Anodonthyla sp. 3 KCW-2008
448592,449102,species,Pristimantis cerasinus
9954,9952,genus,Cephalophus
118797,118796,species,Lipotes vexillifer
226820,337720,genus,Ratufa
27654,9416,species,Artibeus hartii
317350,374065,species,Hyloscirtus simmonsi
448599,449102,species,Pristimantis citriogaster
8949,8948,family,Falconidae
365056,365055,species,Konosirus punctatus
909890,909889,species,Tetranematichthys quadrifilis
115674,8930,genus,Macropygia
466585,9005,subfamily,Tetraoninae
8795,8796,species,Rhea pennata
797105,797091,species,Limnonectes cf. kuhlii 'lineage 2'
448749,449102,species,Pristimantis malkini
648150,30994,genus,Vandellia
88678,68515,genus,Diaphus
9473,9472,subspecies,Perodicticus potto edwarsi
462318,311576,species,Gracixalus jinxiuensis
148064,409028,species,Glyphonycteris daviesi
146735,127010,species,Fejervarya kirtisinghei
327711,2626156,species,Phrynopus sp. KU291634
681262,8370,species,Litoria paraewingi
681254,8370,species,Litoria longirostris
1367230,2609358,species,Cophixalus sp. TNHC 51333
448937,449102,species,Pristimantis versicolor
150712,374069,species,Dendropsophus parviceps
90661,61322,species,Noturus gyrinus
38668,38667,species,Onychomys leucogaster
34877,9850,subfamily,Muntiacinae
1035787,2609362,species,Microhyla sp. MZB Amp 16259
51963,51961,species,Phyllobates vittatus
712049,233861,species,Corynorhinus mexicanus
648134,30994,genus,Megalocentor
318301,318255,species,Aplastodiscus eugenioi
54373,54372,genus,Mesitornis
311824,311576,species,Gracixalus gracilipes
448730,449102,species,Pristimantis leoni
318263,318402,species,Nyctimantis siemersi
37189,37184,species,Hippotragus niger
448904,449102,species,Pristimantis subsigillatus
571751,510794,species,Pareiorhina rudolphi
8472,8471,species,Lepidochelys kempii
27768,1489906,family,Istiophoridae
1240247,39147,species,Gonyosoma frenatum
248876,248875,species,Scarthyla ostinodactyla
48430,48424,species,Nyctibius maculosus
1546157,30763,subfamily,Cromerinae
633646,9434,species,Myotis csorbai
439832,2743711,genus,Devario
3026943,9952,genus,Cephalophorus
280007,2023954,species,Boana riojana
13627,10010,genus,Cratogeomys
508472,2626629,species,Anodonthyla sp. 2 KCW-2008
384853,479886,species,Anomaloglossus beebei
238110,479886,species,Anomaloglossus stepheni
13602,27768,genus,Makaira
73862,35737,genus,Dipus
239754,8669,species,Pseudechis colletti
317351,374085,species,Tlalocohyla smithii
8429,8428,species,Gastrophryne carolinensis
30759,1489845,family,Moridae
1539293,34978,genus,Amerotyphlops
123341,68515,genus,Centrobranchus
38674,38667,species,Onychomys torridus
279949,161677,species,Limnodromus griseus
373080,374085,species,Tlalocohyla godmani
495040,365067,genus,Amazonsprattus
2668082,2023954,species,Boana sibleszi
384895,43470,species,Dendrobates truncatus
9499,38066,genus,Alouatta
173319,8157,genus,Atropus
8999,466585,genus,Bonasa
33581,33580,species,Scopus umbretta
2599766,2023954,species,Boana caingua
61616,61615,species,Pelobates cultripes
94309,143308,genus,Harpadon
9211,3073854,family,Anhingidae
88081,44734,species,Causus defilippii
435155,94309,species,Harpadon nehereus
317393,248875,species,Scarthyla goinorum
188374,8899,genus,Ardeola
2821314,9005,genus,Excalfactoria
30758,1489845,family,Melanonidae
1002195,2640364,species,Limnonectes sp. J BJE-2010
36719,30994,genus,Trichomycterus
2964404,10010,genus,Heterogeomys
8061,1489845,family,Merlucciidae
2645894,390476,no rank,unclassified Amphilius
80783,75333,species,Acheilognathus melanogaster
384850,384849,strain,Silverstoneia nubicola C
490666,127010,species,Fejervarya cf. cancrivora BFC-2007
1504033,1504032,species,Cabdio morar
429310,127010,species,Fejervarya multistriata
29132,1963757,family,Castoridae
181407,30759,genus,Physiculus
91657,68515,genus,Stenobrachius
3371117,3371078,species,Mictomicrotus liangshanensis
56333,8949,genus,Micrastur
797099,797091,species,Limnonectes cf. kuhlii 'lineage 13'
91653,88678,species,Diaphus theta
1490028,181483,order,Holocentriformes
867897,3371075,species,Thainycteris aureocollaris
34843,30649,genus,Erethizon
30757,1489845,family,Bregmacerotidae
2743716,2743714,subfamily,Sarcocheilichthyinae
490141,255575,species,Pseudopimelodus charus
164310,1534316,species,Leptobrachella pelodytoides
110693,8899,genus,Tigrisoma
9252,9251,species,Podilymbus podiceps
508488,2609368,species,Rhombophryne sp. 2 KCW-2008
7954,2743711,genus,Danio
246408,127010,species,Fejervarya vittigera
13544,10010,genus,Geomys
1498493,34978,genus,Indotyphlops
154350,75333,species,Acheilognathus imberbis
319452,30759,genus,Halargyreus
123256,68515,genus,Notoscopelus
81641,1489845,family,Lotidae
318302,318255,species,Aplastodiscus albosignatus
508475,2620901,species,Platypelis sp. 1 KCW-2008
123338,68515,genus,Symbolophorus
54374,54373,species,Mesitornis unicolor
8867,2068722,genus,Cygnus
797111,797091,species,Limnonectes cf. kuhlii 'lineage 9'
926693,2632097,species,Spatuloricaria sp. Nanay
7913,7912,species,Polyodon spathula
42891,365067,genus,Engraulis
32529,13544,species,Geomys breviceps
9859,34878,genus,Cervus
318388,317389,species,Ptychohyla zophodes
473345,30759,genus,Antimora
129231,9954,species,Cephalophus spadix
123248,68515,genus,Taaningichthys
2646467,127010,no rank,unclassified Fejervarya
622598,127010,species,Fejervarya sakishimensis
402885,127010,species,Fejervarya triora
2640787,161677,no rank,unclassified Limnodromus
2643490,317389,no rank,unclassified Ptychohyla
161921,29083,species,Arctocephalus townsendi
81365,68515,genus,Hygophum
246421,2640364,species,Limnonectes sp. G BJE-2003
161678,161677,species,Limnodromus scolopaceus
797097,797091,species,Limnonectes cf. kuhlii 'lineage 11'
9000,8999,species,Bonasa umbellus
8243,1489906,family,Xiphiidae
1334808,123256,species,Notoscopelus elongatus
143309,143308,genus,Saurida
9867,34878,genus,Dama
123324,68515,genus,Gymnoscopelus
143605,2743716,genus,Gobiocypris
687235,1534316,species,Leptobrachella heteropus
181540,10139,genus,Microcavia
613041,611792,genus,Lynchius
292442,1194343,species,Cryptophis nigrescens
320702,190658,species,Actitis hypoleucos
317348,374069,species,Dendropsophus sartori
425633,425632,species,Erythrogonys cinctus
448903,449102,species,Pristimantis stictogaster
390392,390391,species,Lamontichthys stibaros
8402,121175,species,Rana japonica
10169,10168,species,Thryonomys swinderianus
179259,179258,species,Microlophus stolzmanni
448520,449102,species,Pristimantis acerus
119561,9952,genus,Sylvicapra
174805,174760,species,Procellosaurinus erythrocercus
262129,187107,species,Chalcophaps stephani
117934,7968,genus,Moxostoma
8900,8899,genus,Nycticorax
318381,317384,species,Plectrohyla glandulosa
337541,245712,species,Dianema longibarbis
126615,52174,species,Platysaurus intermedius
248868,8392,species,Phyllomedusa tomopterna
370608,1004436,species,Ranitomeya uakarii
28700,28683,genus,Fratercula
10066,337687,family,Muridae
143325,143324,species,Zu cristatus
3371532,2697829,species,Callimedusa duellmani
536568,143461,species,Phrynobatrachus batesii
461395,30562,subfamily,Taphozoinae
58068,186994,genus,Hipposideros
179249,43642,species,Tropidurus etheridgei
3370058,2964404,species,Heterogeomys hispidus
1035775,2642421,species,Kalophrynus sp. KUHE 53284
115422,8370,species,Litoria fallax
9072,9005,subfamily,Phasianinae
2023957,2023954,species,Boana geographica
448467,228648,species,Eleutherodactylus limbatus
27618,9436,genus,Eumops
712816,712815,species,Parastrellus hesperus
112022,9980,species,Lepus sinensis
2743715,2743714,subfamily,Gobioninae
31102,31097,family,Parazenidae
8358,262014,species,Xenopus clivii
143462,702845,species,Phrynobatrachus mababiensis
449777,228649,species,Craugastor obesus
161137,38933,species,Polychrus acutirostris
317376,613041,species,Lynchius nebulanastes
57060,228650,species,Eleutherodactylus coqui
320343,9394,species,Tupaia javanica
526822,258958,species,Tylonycteris robustula
159329,9434,species,Myotis montivagus
9944,27592,genus,Tragelaphus
148051,148044,species,Hylonycteris underwoodi
371699,374065,species,Hyloscirtus lascinius
48434,48433,genus,Steatornis
9465,9462,species,Galago senegalensis
428380,2789017,species,Lysapsus caraya
228430,228649,species,Craugastor bocourti
797107,797091,species,Limnonectes cf. kuhlii 'lineage 21'
971294,221459,species,Liolaemus sp. 4 MFB-2011
410576,403237,species,Spinomantis microtis
318386,317389,species,Ptychohyla leonhardschultzei
290528,179258,species,Microlophus tigris
526110,43458,species,Centrolene buckleyi
96984,383820,subspecies,Sceloporus minor immucronatus
59721,8518,species,Sceloporus smithi
390472,164379,species,Imparfinis stictonotus
1367240,2646193,species,Kaloula sp. Sulawesi
1329757,152498,species,Osteocephalus mimeticus
154814,7968,genus,Erimyzon
205339,1128656,genus,Gagata
96437,1392238,species,Ameivula ocellifera
1296312,186572,species,Ahaetulla pulverulenta
258941,9434,species,Myotis septentrionalis
886965,9452,species,Lepilemur randrianasoloi
328018,8910,genus,Leucophaeus
245753,503139,genus,Hemipsilichthys
1124500,449102,species,Pristimantis aff. taeniatus 2 AJC-2011
164611,42407,species,Neotoma stephensi
51342,51341,species,Aplodontia rufa
118785,118784,species,Hydrophasianus chirurgus
3136582,2725783,species,Zhangixalus chenfui
8395,8392,species,Phyllomedusa sauvagii
43471,43470,species,Dendrobates auratus
9766,9765,genus,Balaenoptera
432414,2743710,genus,Luciosoma
2364979,2023954,species,Boana lanciformis
30535,9828,species,Tayassu pecari
70608,8910,genus,Sterna
564713,425647,species,Onychoprion aleuticus
27682,13544,species,Geomys bursarius
125059,8982,genus,Chamaepetes
191619,39588,species,Hyperolius frontalis
491154,613041,species,Lynchius parkeri
83402,66180,genus,Hoplocephalus
536575,143461,species,Phrynobatrachus villiersi
8872,8870,species,Dendrocygna arcuata
448581,449102,species,Pristimantis cajamarcensis
3372841,2777416,species,Ranoidea papua
28705,28683,genus,Ptychoramphus
906651,490056,species,Hyloxalus italoi
980954,156896,species,Acontias kgalagadi
190507,138704,species,Lonchophylla handleyi
246422,109961,species,Limnonectes modestus
28708,28707,species,Synthliboramphus antiquus
92734,507706,species,Ameerega picta
58176,121175,species,Rana luteiventris
328527,2743716,genus,Gnathopogon
110660,8899,genus,Botaurus
248788,228651,species,Eleutherodactylus sp. KU202623
8893,8892,family,Apodidae
246420,2640364,species,Limnonectes sp. I BJE-2003
9848,9847,species,Tragulus napu
110667,8899,genus,Bubulcus
448613,449102,species,Pristimantis crenunguis
467706,1004470,species,Excidobates captivus
9751,9750,genus,Kogia
2743727,2743726,subfamily,Laviniinae
1176756,31102,subfamily,Parazeninae
1367215,31097,family,Zenionidae
508496,2641922,species,Stumpffia sp. 2 KCW-2008
374082,374063,genus,Exerodonta
148046,40236,genus,Monophyllus
318368,2789017,species,Lysapsus laevis
3043290,2725783,species,Zhangixalus nigropunctatus
258889,50352,species,Chalinolobus gouldii
59516,37170,genus,Alcelaphus
3135429,2725783,species,Zhangixalus minimus
662560,34878,genus,Rusa
681242,8370,species,Litoria dorsalis
109414,43599,species,Liolaemus gracilis
9417,9416,species,Artibeus jamaicensis
714220,245747,species,Neoplecostomus franciscoensis
294653,27671,species,Pipistrellus hesperidus
651460,611792,genus,Yunganastes
111130,47563,species,Leptodactylus mystacinus
444147,115696,species,Ptilinopus pulchellus
66184,66183,species,Aspidomorphus muelleri
228422,449102,species,Pristimantis ridens
258936,9434,species,Myotis austroriparius
75334,75333,species,Acheilognathus chankaensis
491136,449102,species,Pristimantis cf. rhabdolaemus SBH-2008
290531,179258,species,Microlophus occipitalis
478192,577208,subspecies,Cardioglossa oreas manengouba
1216023,374065,species,Hyloscirtus larinopygion
318340,374069,species,Dendropsophus sanborni
3372642,326988,species,Sphenophryne thomsoni
48286,48283,subfamily,Caprimulginae
48085,48084,species,Bunolagus monticularis
9224,9223,family,Psittacidae
633645,9434,species,Myotis annamiticus
27634,9416,species,Artibeus lituratus
192532,39309,subspecies,Gallotia atlantica mahoratae
3371123,3371080,species,Neoeptesicus furinalis
192586,192585,species,Cantoria violacea
181442,1367215,genus,Zenion
190870,8518,species,Sceloporus tristichus
75988,75989,species,Agalychnis dacnicolor
317314,317312,species,Cyclorana manya
297812,8910,genus,Phaetusa
150709,374069,species,Dendropsophus marmoratus
384871,507706,species,Ameerega pulchripecta
290533,179258,species,Microlophus habelii
38679,38667,species,Onychomys arenicola
57236,57235,species,Aechmophorus occidentalis
56309,56308,family,Trogonidae
2364978,2023954,species,Boana cinerascens
152499,152498,species,Osteocephalus buckleyi
9425,40238,genus,Tonatia
80789,75333,species,Acheilognathus typus
238664,644108,genus,Auchenipterichthys
143611,2743715,genus,Biwia
1069386,123256,species,Notoscopelus japonicus
507636,490056,species,Hyloxalus leucophaeus
448941,449102,species,Pristimantis viejas
44151,43603,species,Oplurus cuvieri
92726,51961,species,Phyllobates bicolor
95130,2777416,species,Ranoidea eucnemis
448497,228648,species,Eleutherodactylus thomasi
184585,42891,species,Engraulis encrasicolus
860361,318405,species,Phasmahyla exilis
568926,9431,genus,Neoromicia
143547,68437,species,Scaphiophryne marmorata
109484,9431,genus,Hypsugo
2778577,9431,genus,Vansonia
1216025,374065,species,Hyloscirtus psarolaimus
299715,439832,species,Devario shanensis
345573,37049,species,Podiceps cristatus
449795,228649,species,Craugastor rupinius
448589,449102,species,Pristimantis caryophyllaceus
30618,30617,species,Dactylomys boliviensis
71159,68515,genus,Lampanyctus
529721,529720,species,Simoselaps anomalus
61871,33551,species,Ctenomys leucodon
253935,2026238,species,Pholidoscelis pluvianotatus
43635,8518,species,Sceloporus spinosus
448754,449102,species,Pristimantis marmoratus
103944,103943,species,Protobothrops mucrosquamatus
371703,374069,species,Dendropsophus riveroi
1080457,156982,species,Hemibagrus wyckii
126305,51242,species,Galaxias gollumoides
712050,2069572,species,Cassistrellus dimissus
8850,45650,genus,Anseranas
10040,337963,genus,Peromyscus
2617837,711326,no rank,unclassified Rena
179373,8252,suborder,Psettodoidei
238681,2627379,species,Synodontis sp. GM-2003
423606,10167,genus,Fukomys
909829,2641696,species,Acestrorhynchus sp. NM-2010
270538,2630091,species,Microcebus sp. EELHDZ M98
52083,503164,genus,Hemiancistrus
9896,37169,genus,Aepyceros
577204,83975,species,Arthroleptis xenodactyloides
178889,9224,genus,Orthopsittaca
681274,8370,species,Litoria tyleri
27641,40236,genus,Anoura
258938,9434,species,Myotis fortidens
2640130,174761,no rank,unclassified Proctoporus
448583,449102,species,Pristimantis calcarulatus
547198,547197,subspecies,Rallina eurizonoides sepiaria
153299,153294,species,Rhogeessa tumida
52221,51964,genus,Elgaria
127028,1191378,genus,Sphaerotheca
8671,8669,species,Pseudechis porphyriacus
9849,9847,species,Tragulus javanicus
8637,8634,species,Micrurus fulvius
332546,248866,species,Phrynopus barthlenae
8881,2068719,genus,Neochen
2743724,2743714,no rank,Gobionidae incertae sedis
27674,233861,species,Corynorhinus rafinesquii
248982,490056,species,Hyloxalus toachi
481523,356317,species,Paratelmatobius cardosoi
59550,9895,subfamily,Peleinae
61195,95142,species,Nyctimystes infrafrenatus
95347,71022,species,Ctenophorus ornatus
1302378,248943,species,Adenomera engelsi
3147347,8518,species,Sceloporus albiventris
31869,13038,species,Daubentonia madagascariensis
176065,9224,genus,Myiopsitta
3371021,29077,species,Cnephaeus serotinus
980596,165820,genus,Gastrophrynoides
238680,238679,species,Centromochlus heckelii
326593,47563,species,Leptodactylus knudseni
95128,8370,species,Litoria angiana
30381,2068719,genus,Alopochen
797104,797091,species,Limnonectes cf. kuhlii 'lineage 18'
400069,205339,species,Gagata dolichonema
69943,81641,genus,Lota
50909,50908,species,Occidozyga laevis
201389,166102,species,Coelognathus subradiatus
448864,449102,species,Pristimantis riveti
261504,227090,species,Blanus strauchi
111367,127010,species,Fejervarya cancrivora
711073,34977,genus,Mitophis
148082,148081,species,Furipterus horrens
215153,215151,species,Batrachyla leptopus
153284,9434,species,Myotis bocagii
110938,258926,species,Laephotis capensis
310668,129028,species,Clinotarsus alticola
179269,179264,species,Plica umbra
246428,2640364,species,Limnonectes sp. T BJE-2003
2631876,44367,no rank,unclassified Colostethus
448663,449102,species,Pristimantis galdi
3345244,2777416,species,Ranoidea thesaurensis
1137738,1137729,species,Lithoxus planquettei
302098,27605,species,Eubalaena japonica
662464,9476,species,Tarsius tarsier
507670,2619170,species,Epipedobates sp. QCAZ25305
61452,61451,species,Neofelis nebulosa
69297,9944,species,Tragelaphus eurycerus
27615,9751,species,Kogia breviceps
258919,258918,species,Histiotus macrotus
337726,55153,subfamily,Xerinae
9219,3073810,order,Piciformes
218470,218469,genus,Philoria
9646,9645,species,Ailuropoda melanoleuca
8936,3073810,order,Coraciiformes
118683,51213,species,Cyclura pinguis
299714,7954,species,Danio choprae
318403,318402,species,Nyctimantis rugiceps
51300,51299,species,Nyctalus noctula
13213,9224,genus,Pionus
161138,38933,species,Polychrus femoralis
317738,365332,species,Engystomops guayaco
745261,143461,no rank,Phrynobatrachus natalensis species complex
248786,449102,species,Pristimantis chloronotus
909839,2623384,species,Cetopsidium sp. NM-2010
1367236,2646193,species,Kaloula sp. Panay
29144,29143,species,Chanos chanos
57380,57379,family,Bucerotidae
412089,2778577,species,Vansonia rueppellii
1489618,30725,family,Vaillantellidae
39404,30361,species,Limnodynastes salmini
34870,9963,genus,Naemorhedus
34844,34843,species,Erethizon dorsatum
181411,30757,genus,Bregmaceros
96886,96885,species,Sardinella albella
1191603,2642966,species,Neoplecostomus sp. 6 FFR-2012
248782,490056,species,Hyloxalus infraguttatus
1489885,1489872,clade,Pelagiaria
2545484,1191378,genus,Minervarya
28686,28684,species,Aethia pusilla
57414,56309,genus,Euptilotis
56798,56797,species,Hexaprotodon liberiensis
281765,281764,species,Pseudolithoxus dumus
9855,34878,genus,Axis
13745,28683,genus,Uria
604079,604078,species,Anodontostoma chacunda
8835,2068716,genus,Anas
482537,482536,species,Galeopterus variegatus
94963,94958,species,Noctilio leporinus
278171,30725,family,Nemacheilidae
181408,181407,species,Physiculus japonicus
192740,192736,species,Scinax ruber
33583,33582,genus,Balaeniceps
2685368,384923,no rank,unclassified Aromobates
59471,59470,species,Nyctophilus gouldi
162324,161679,species,Limosa fedoa
148079,461394,genus,Balantiopteryx
327732,449102,species,Pristimantis unistrigatus
102177,51964,genus,Anguis
864177,864176,species,Pseudhymenochirus merlini
122123,8380,subgenus,Syrrhophus
242915,27673,species,Plecotus macrobullaris
179251,43642,species,Tropidurus insulanus
194367,2743715,genus,Pseudogobio
384875,2631876,species,Colostethus sp. Brownsberg
67540,2743727,genus,Gila
320358,9394,species,Tupaia nicobarica
80780,75333,species,Acheilognathus cyanostigma
171159,2293894,genus,Pholidobolus
36211,8157,genus,Trachurus
179248,43642,species,Tropidurus erythrocephalus
258949,153294,species,Rhogeessa mira
67536,2743727,genus,Acrocheilus
204943,131688,genus,Cryptocephalus
885580,423606,species,Fukomys damarensis
56301,3073806,order,Musophagiformes
28696,28695,species,Cepphus columba
2782528,160964,genus,Leptomantis
71755,67540,species,Gila orcuttii
1035796,9394,species,Tupaia picta
681253,8370,species,Litoria littlejohni
384892,490056,species,Hyloxalus sylvaticus
711338,34977,genus,Tetracheilostoma
1191597,245747,species,Neoplecostomus cf. botucatu LBP709-6049
125071,8985,species,Penelope obscura
623748,507706,species,Ameerega yoshina
85591,1004436,species,Ranitomeya ventrimaculata
448445,228648,species,Eleutherodactylus glanduliferoides
681241,8370,species,Litoria dentata
419646,143667,species,Ramanella variegata
154827,154826,species,Xyrauchen texanus
28697,28695,species,Cepphus grylle
39313,39147,species,Gonyosoma oxycephalum
9410,9409,genus,Macroderma
48428,48424,species,Nyctibius griseus
148087,148076,species,Diaemus youngi
9422,40238,genus,Phyllostomus
30449,3073812,order,Procellariiformes
297825,70608,species,Sterna sumatrana
39081,30650,genus,Muscardinus
507662,2631876,species,Colostethus sp. TNHCFS4809
154817,117934,species,Moxostoma anisurum
155915,9434,species,Myotis ikonnikovi
70542,7968,genus,Myxocyprinus
30451,30449,family,Procellariidae
425656,425655,species,Sternula superciliaris
10146,10145,species,Galea musteloides
349162,42407,species,Neotoma macrotis
57396,56309,genus,Apaloderma
2635124,304035,no rank,unclassified Ichthyborus
51899,9224,genus,Anodorhynchus
187108,187107,species,Chalcophaps indica
2486986,8518,species,Sceloporus sugillatus
577178,577105,no rank,Arthroleptis poecilonotus 'Cameroon'
59489,59488,species,Murina suilla
8797,8796,species,Rhea americana
174750,2293894,genus,Leposoma
2770855,2545484,species,Minervarya syhadrensis
1249054,2743710,genus,Salmostoma
529714,3148894,species,Narophis bimaculatus
2743728,2743726,subfamily,Leuciscinae
48427,48424,species,Nyctibius grandis
98924,30725,family,Balitoridae
101666,101663,genus,Idiurus
1274764,39588,species,Hyperolius igbettensis
148038,148029,species,Sphaeronycteris toxophyllum
526151,715389,species,Celsiella vozmedianoi
59485,59484,species,Vespertilio murinus
337780,503143,genus,Farlowella
2920390,1191378,genus,Phrynoderma
319453,319452,species,Halargyreus johnsonii
59708,8518,species,Sceloporus maculosus
71764,2743727,genus,Lavinia
187117,8930,genus,Ectopistes
59465,51299,species,Nyctalus leisleri
7998,7997,species,Ictalurus punctatus
469912,179258,species,Microlophus indefatigabilis
699366,8518,species,Sceloporus palaciosi
210202,2725783,species,Zhangixalus schlegelii
8952,8949,genus,Falco
127645,110071,species,Hoplobatrachus occipitalis
66911,50384,species,Ameiurus catus
511739,507706,species,Ameerega altamazonica
448542,449102,species,Pristimantis ardalonychus
